feature,value,label,source_file,topic,wave
pwork_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pwork_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pwork_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pwork_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pwork_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pwork_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pwork_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pwork_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
empstat_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
empstat_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
empstat_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
empstat_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
empstat_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
empstat_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
empstat_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
empstat_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
empstat_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
empstat_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
empstat_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
empstat_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
empstat_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
empstat_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
empstat_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lookjob_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lookjob_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lookjob_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lookjob_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lookjob_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lookjob_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lookjob_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lookjob_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lookjob_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lookjob_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lookjob_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lookjob_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lookjob_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lookjob_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lookjob_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
internet_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
internet_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
internet_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
internet_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
internet_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
internet_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
internet_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
internet_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
internet_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
internet_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
internet_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
internet_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
internet_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
internet_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
internet_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pcskill_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pcskill_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pcskill_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pcskill_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pcskill_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pcskill_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pcskill_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pcskill_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pcskill_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pcskill_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pcskill_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pcskill_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pcskill_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pcskill_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
pcskill_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
cjobpc_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
cjobpc_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
cjobpc_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
cjobpc_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
cjobpc_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
cjobpc_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
cjobpc_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
cjobpc_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
cjobpc_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
cjobpc_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
cjobpc_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
cjobpc_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
cjobpc_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
cjobpc_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
cjobpc_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ljobpc_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ljobpc_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ljobpc_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ljobpc_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ljobpc_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ljobpc_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ljobpc_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ljobpc_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ljobpc_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ljobpc_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ljobpc_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ljobpc_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ljobpc_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ljobpc_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ljobpc_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhfo_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhfo_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhfo_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhfo_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhfo_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhfo_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhfo_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhfo_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhfo_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhfo_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhfo_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhfo_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhfo_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhfo_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhfo_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghto_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghto_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghto_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghto_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghto_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghto_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghto_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghto_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghto_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghto_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghto_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghto_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghto_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghto_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghto_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghih_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghih_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghih_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghih_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghih_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghih_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghih_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghih_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghih_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghih_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghih_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghih_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghih_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghih_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
ghih_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhih_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhih_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhih_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhih_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhih_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhih_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhih_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhih_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhih_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhih_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhih_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhih_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhih_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhih_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rhih_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gfg_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gfg_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gfg_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gfg_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gfg_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gfg_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gfg_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gfg_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gfg_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gfg_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gfg_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gfg_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gfg_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gfg_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gfg_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rfg_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rfg_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rfg_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rfg_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rfg_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rfg_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rfg_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rfg_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rfg_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rfg_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rfg_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rfg_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rfg_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rfg_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rfg_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rggp_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rggp_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rggp_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rggp_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rggp_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rggp_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rggp_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rggp_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rggp_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rggp_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rggp_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rggp_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rggp_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rggp_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
rggp_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gggp_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gggp_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gggp_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gggp_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gggp_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gggp_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gggp_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gggp_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gggp_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gggp_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gggp_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gggp_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gggp_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gggp_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
gggp_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
otrf_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
otrf_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
otrf_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
otrf_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
otrf_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
otrf_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
otrf_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
otrf_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
otrf_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
otrf_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
otrf_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
otrf_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
otrf_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
otrf_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
otrf_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
perho_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
perho_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
perho_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
perho_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
perho_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
perho_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
perho_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
perho_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
perho_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
perho_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
perho_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
perho_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
perho_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
perho_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
perho_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
fdistress_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
fdistress_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
fdistress_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
fdistress_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
fdistress_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
fdistress_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
fdistress_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
fdistress_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
fdistress_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
fdistress_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
fdistress_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
fdistress_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
fdistress_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
fdistress_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
fdistress_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
naly_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
naly_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
naly_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
naly_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
naly_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
naly_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
naly_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
naly_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
naly_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
naly_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
naly_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
naly_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
naly_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
naly_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
naly_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
saly_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
saly_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
saly_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
saly_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
saly_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
saly_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
saly_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
saly_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
saly_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
saly_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
saly_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
saly_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
saly_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
saly_f,13,Imp: NRP,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
saly_f,14,Imp: missing value,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lifesat_f,-99,Missing by design,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lifesat_f,1,Not designed resp,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lifesat_f,2,No ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lifesat_f,3,Regular obs.,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lifesat_f,4,Imp: ub point,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lifesat_f,5,Imp: ub range,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lifesat_f,6,Imp: ub incomplete,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lifesat_f,7,Imp: ub uniformative,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lifesat_f,8,Imp: ownership,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lifesat_f,9,Imp: ammount,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lifesat_f,10,Imp: outlier LB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lifesat_f,11,Imp: outlier UB,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
lifesat_f,12,Imp: aggregate,sharew9_rel9-0-0_gv_imputations.sav,technical,w9
